Month and Year,Homicide Total,Murder,Attempted / Conspiracy to Murder,Manslaughter,Driving Causing Death,Recent Sexual Offence Total,Sexual Assault,Non-Assaultive Sexual Offences,Historical Sexual Offence Total,Sexual Assault,Non-Assaultive Sexual Offences,Assault (Family) Total,Serious Assault (Family),Common Assault (Family),Assault (Non-Family) Total,Serious Assault (Non-Family),Common Assault (Non-Family),Assault Police Officer,Threatening Behaviour (Family) Total,Threatening Behaviour (Family),Possess Weapon to Cause Fear (Family),Threatening Behaviour (Non-Family) Total,Threatening Behaviour (Non-Family),Possess Weapon to Cause Fear (Non-Family),Deprivation of Liberty Total,Kidnapping / Child Stealing,Deprivation of Liberty,Robbery Total,Robbery (Business),Robbery (Non-Business),,Burglary Total,Burglary (Dwelling),Burglary (Non-Dwelling),Stealing of Motor Vehicle,Stealing Total,Stealing From Motor Vehicle (Contents or Parts),Stealing From Retail Premises (Shoplift),Stealing From Dwelling,Stealing From Other Premises or Place,Stealing as a Servant,Stealing (Not Elsewhere Classified),Property Damage Total,Criminal Damage,Damage,Arson Total,Cause Bushfire,Cause Damage by Fire,Other Fire Related Offences,,,Drug Offences Total,Drug Dealing,Drug Possession,Possession of Drug Paraphernalia,Cultivate or Manufacture Drugs,Other Drug Offences,Receiving and Possession of Stolen Property Total,Possess Stolen Property,Receiving Stolen Property,Regulated Weapons Offences,,Graffiti,Fraud & Related Offences Total,Forgery,Fraud (Credit Card),Fraud (Not Elsewhere Classified),Breach of Violence Restraint Order Total,Breach of Family Violence Restraint Order,Breach of Violence Restraint Order,Breach of Police Order,Total Selected Miscellaneous Offences
Jan-07,0,0,0,0,0,9,6,3,2,1,1,44,14,30,91,21,52,18,5,4,1,13,5,8,2,0,2,1,0,1,167,141,88,53,20,208,0,0,0,0,1,207,212,16,196,6,3,3,0,587,754,52,4,25,17,6,0,12,5,7,8,72,10,10,0,0,10,28,16,11,1,48
Feb-07,0,0,0,0,0,2,2,0,1,1,0,45,17,28,79,20,48,11,6,4,2,16,8,8,1,0,1,2,0,2,152,124,83,41,14,180,0,0,0,0,2,178,166,10,156,1,0,1,0,485,637,32,4,17,9,2,0,4,4,0,13,49,15,6,0,0,6,17,14,2,1,38
Mar-07,0,0,0,0,0,2,2,0,7,7,0,45,13,32,86,22,56,8,4,1,3,15,6,9,2,0,2,3,0,3,164,141,74,67,19,238,0,0,0,0,2,236,281,19,262,3,0,3,0,682,846,30,1,12,14,3,0,7,3,4,9,46,12,3,0,0,3,29,18,10,1,44
Apr-07,0,0,0,0,0,3,2,1,3,3,0,28,8,20,38,7,27,4,1,1,0,9,3,6,0,0,0,1,0,1,83,136,94,42,16,194,0,0,0,0,0,194,169,10,159,0,0,0,0,515,598,43,2,29,11,1,0,3,0,3,11,57,5,7,0,0,7,13,9,3,1,25
May-07,0,0,0,0,0,6,3,3,9,9,0,27,11,16,53,13,31,9,8,5,3,7,4,3,2,0,2,3,0,3,115,104,58,46,9,152,0,0,0,0,0,152,134,4,130,2,0,2,0,401,516,55,6,27,16,5,1,6,4,2,10,71,12,18,0,0,18,20,17,3,0,50
Jun-07,0,0,0,0,0,2,2,0,6,5,1,23,8,15,42,10,31,1,2,2,0,9,5,4,0,0,0,3,0,3,87,95,48,47,14,193,0,0,0,0,4,189,170,6,164,3,0,3,0,475,562,63,11,32,15,5,0,6,4,2,4,73,6,47,2,0,45,23,13,7,3,76
Jul-07,0,0,0,0,0,9,8,1,16,16,0,27,12,15,45,11,24,10,1,1,0,9,6,3,1,0,1,4,0,4,112,104,72,32,9,169,0,0,0,0,2,167,146,8,138,5,0,5,0,433,545,53,4,31,17,1,0,5,4,1,5,63,8,11,0,0,11,21,10,5,6,40
Aug-07,0,0,0,0,0,5,2,3,57,57,0,20,10,10,61,12,37,12,1,1,0,13,7,6,1,0,1,3,0,3,161,118,90,28,13,169,0,0,0,0,0,169,180,13,167,1,0,1,0,481,642,47,1,31,12,2,1,6,3,3,7,60,7,30,0,0,30,21,7,10,4,58
Sep-07,0,0,0,0,0,5,5,0,8,8,0,31,9,22,36,9,23,4,2,1,1,10,5,5,0,0,0,3,0,3,95,125,80,45,16,166,0,0,0,0,0,166,145,10,135,4,0,4,0,456,551,85,6,47,27,5,0,4,2,2,5,94,16,4,1,0,3,29,21,5,3,49
Oct-07,0,0,0,0,0,4,3,1,2,2,0,48,12,36,68,22,40,6,6,5,1,6,2,4,4,0,4,2,2,0,140,143,86,57,20,208,0,0,0,0,1,207,173,17,156,4,0,4,0,548,688,49,3,25,13,8,0,3,1,2,7,59,9,9,0,0,9,17,11,4,2,35
Nov-07,0,0,0,0,0,3,2,1,5,5,0,30,5,25,66,18,37,11,4,1,3,6,1,5,1,0,1,3,1,2,118,117,70,47,12,176,0,0,0,0,3,173,183,10,173,2,0,2,0,490,608,34,2,18,12,2,0,3,3,0,13,50,20,8,0,0,8,59,48,6,5,87
Dec-07,1,1,0,0,0,9,9,0,0,0,0,38,17,21,48,17,25,6,3,2,1,6,2,4,1,0,1,1,1,0,107,121,73,48,23,196,0,0,0,0,1,195,196,10,186,2,1,1,0,538,645,48,0,30,13,5,0,3,2,1,8,59,9,17,0,0,17,25,10,6,9,51
Jan-08,0,0,0,0,0,15,13,2,2,2,0,54,22,32,60,17,38,5,7,3,4,8,3,5,0,0,0,0,0,0,146,149,104,45,27,188,0,0,0,0,2,186,223,22,201,6,1,5,0,593,739,43,6,19,17,1,0,3,1,2,8,54,19,2,0,0,2,20,12,7,1,41
Feb-08,0,0,0,0,0,3,3,0,1,1,0,31,6,25,43,8,31,4,2,2,0,12,6,6,2,2,0,8,2,6,102,181,131,50,23,202,0,0,0,0,2,200,189,24,165,6,0,6,0,601,703,48,4,25,19,0,0,11,5,6,11,70,7,10,0,0,10,22,8,10,4,39
Mar-08,0,0,0,0,0,18,16,2,9,9,0,29,8,21,70,21,42,7,5,4,1,8,2,6,1,0,1,4,1,3,144,122,78,44,24,218,0,0,0,0,4,214,179,16,163,2,0,2,0,545,689,182,53,64,41,8,16,19,11,8,4,205,5,7,0,0,7,21,7,13,1,33
Apr-08,0,0,0,0,0,5,5,0,0,0,0,35,14,21,48,13,34,1,2,1,1,8,6,2,0,0,0,4,2,2,102,141,89,52,20,228,0,0,0,0,3,225,157,14,143,0,0,0,0,546,648,52,10,24,14,4,0,6,4,2,8,66,5,7,0,0,7,22,14,6,2,34
May-08,2,0,0,0,2,1,1,0,3,3,0,36,16,20,56,15,30,11,5,2,3,7,3,4,1,0,1,3,0,3,114,94,60,34,15,241,0,0,0,0,1,240,145,8,137,3,1,2,0,498,612,66,12,33,18,3,0,7,4,3,4,77,12,2,0,0,2,16,4,10,2,30
Jun-08,0,0,0,0,0,7,4,3,12,12,0,40,15,25,56,15,31,10,5,4,1,3,1,2,1,0,1,1,0,1,125,133,110,23,8,189,0,0,0,0,1,188,144,4,140,3,0,3,0,477,602,54,6,31,16,1,0,9,7,2,9,72,11,17,1,0,16,17,8,7,2,45
Jul-08,1,1,0,0,0,6,5,1,1,1,0,36,14,22,67,15,36,16,1,1,0,5,2,3,2,2,0,3,0,3,122,95,69,26,17,184,0,0,0,0,1,183,157,9,148,1,0,1,0,454,576,89,9,43,30,6,1,8,5,3,9,106,7,6,0,0,6,30,19,6,5,43
Aug-08,0,0,0,0,0,7,5,2,1,1,0,30,12,18,54,15,32,7,4,4,0,14,2,12,2,0,2,1,0,1,113,75,46,29,13,183,0,0,0,0,0,183,130,6,124,3,0,3,0,404,517,80,5,44,28,3,0,4,3,1,8,92,4,6,0,0,6,16,6,6,4,26
Sep-08,0,0,0,0,0,7,6,1,12,12,0,33,20,13,48,18,29,1,1,1,0,7,1,6,0,0,0,7,0,7,115,115,65,50,22,222,0,0,0,0,0,222,197,16,181,5,0,5,0,561,676,76,9,36,23,3,5,2,2,0,10,88,5,11,0,0,11,21,11,6,4,37
Oct-08,0,0,0,0,0,9,9,0,3,3,0,36,11,25,58,17,29,12,0,0,0,14,13,1,2,0,2,2,1,1,124,107,64,43,25,258,0,0,0,0,1,257,210,5,205,8,3,5,0,608,732,53,1,26,23,3,0,1,0,1,7,61,5,43,1,0,42,17,2,14,1,65
Nov-08,2,1,1,0,0,2,2,0,10,10,0,27,12,15,47,12,29,6,3,2,1,8,4,4,2,0,2,3,0,3,104,118,80,38,22,220,0,0,0,0,0,220,190,17,173,4,1,3,0,554,658,68,3,40,22,3,0,6,2,4,8,82,4,8,0,0,8,30,16,8,6,42
Dec-08,0,0,0,0,0,15,15,0,0,0,0,33,13,20,54,17,29,8,4,2,2,14,7,7,2,0,2,4,0,4,126,73,53,20,16,162,0,0,0,0,0,162,139,8,131,7,3,4,0,397,523,73,15,39,16,3,0,4,2,2,11,88,14,50,0,0,50,25,10,8,7,89
Jan-09,0,0,0,0,0,8,3,5,25,25,0,36,16,20,67,18,28,21,4,4,0,3,2,1,2,0,2,1,0,1,146,95,62,33,17,209,0,0,0,0,1,208,214,14,200,10,1,9,0,545,691,35,2,18,12,3,0,2,1,1,6,43,16,4,0,0,4,39,26,9,4,59
Feb-09,1,1,0,0,0,4,4,0,2,2,0,47,16,31,51,8,31,12,2,1,1,8,4,4,0,0,0,1,1,0,116,86,55,31,6,169,0,0,0,0,2,167,156,12,144,3,0,3,0,420,536,69,6,30,28,5,0,10,3,7,7,86,5,3,1,0,2,25,14,4,7,33
Mar-09,0,0,0,0,0,4,4,0,4,4,0,39,14,25,50,16,30,4,3,1,2,7,5,2,1,1,0,3,0,3,111,111,48,63,16,187,0,0,0,0,1,186,176,15,161,2,0,2,0,492,603,58,4,25,22,7,0,3,0,3,13,74,9,7,0,0,7,38,26,5,7,54
Apr-09,0,0,0,0,0,7,2,5,3,3,0,45,21,24,57,17,35,5,5,2,3,9,6,3,0,0,0,2,1,1,128,89,46,43,14,208,0,0,0,0,1,207,145,12,133,1,0,1,0,457,585,83,8,41,29,5,0,13,2,11,6,102,11,16,1,0,15,26,14,3,9,53
May-09,0,0,0,0,0,4,4,0,5,5,0,22,11,11,59,22,28,9,3,3,0,21,8,13,2,0,2,4,0,4,120,85,53,32,13,160,0,0,0,0,4,156,129,14,115,3,1,2,0,390,510,90,3,54,27,5,1,3,2,1,16,109,1,4,0,0,4,18,9,8,1,23
Jun-09,1,0,0,0,1,9,9,0,19,15,4,26,14,12,40,8,23,9,4,4,0,11,7,4,0,0,0,1,0,1,111,106,75,31,19,193,0,0,0,0,3,190,162,16,146,3,0,3,0,483,594,75,5,41,26,3,0,6,3,3,11,92,4,5,2,0,3,18,8,4,6,27
Jul-09,0,0,0,0,0,9,6,3,13,13,0,23,12,11,52,22,24,6,2,1,1,7,3,4,2,0,2,3,1,2,111,93,57,36,23,207,0,0,0,0,1,206,153,10,143,1,0,1,0,477,588,154,54,41,39,4,16,6,6,0,11,171,7,13,0,0,13,20,13,3,4,40
Aug-09,0,0,0,0,0,11,6,5,5,5,0,28,11,17,62,14,33,15,2,2,0,9,5,4,0,0,0,4,1,3,121,91,53,38,21,175,0,0,0,0,3,172,120,9,111,2,0,2,0,409,530,88,17,40,20,8,3,8,6,2,13,109,13,58,0,0,58,40,29,6,5,111
Sep-09,0,0,0,0,0,13,11,2,19,18,1,29,10,19,47,15,30,2,6,4,2,15,7,8,2,1,1,3,1,2,134,107,62,45,13,178,0,0,0,0,1,177,142,8,134,6,0,6,0,446,580,103,9,51,34,7,2,3,2,1,8,114,8,1,0,0,1,26,13,10,3,35
Oct-09,1,0,0,0,1,7,4,3,3,3,0,37,14,23,49,18,23,8,6,5,1,14,9,5,0,0,0,6,2,4,123,120,80,40,18,226,0,0,0,0,0,226,154,7,147,2,0,2,0,520,643,90,12,35,33,10,0,11,5,6,13,114,7,6,0,0,6,51,37,6,8,64
Nov-09,0,0,0,0,0,9,8,1,16,16,0,35,14,21,66,30,30,6,5,4,1,16,9,7,1,0,1,6,0,6,154,127,76,51,25,197,0,0,0,0,2,195,168,17,151,4,1,3,0,521,675,123,8,55,47,11,2,20,12,8,11,154,12,3,0,0,3,46,33,8,5,61
Dec-09,2,0,0,0,2,7,7,0,5,5,0,44,17,27,66,15,39,12,6,3,3,14,11,3,1,0,1,1,0,1,146,148,101,47,27,196,0,0,0,0,4,192,150,11,139,2,1,1,0,523,669,67,17,29,16,5,0,10,4,6,10,87,11,20,0,0,20,34,18,8,8,65
Jan-10,0,0,0,0,0,18,4,14,1,1,0,36,11,25,60,19,33,8,2,1,1,15,10,5,0,0,0,3,1,2,135,151,108,43,26,194,0,0,0,0,1,193,159,15,144,2,0,2,0,532,667,74,6,34,30,3,1,13,6,7,9,96,7,4,0,0,4,20,14,2,4,31
Feb-10,0,0,0,0,0,3,2,1,7,7,0,32,15,17,65,21,35,9,6,3,3,10,9,1,0,0,0,5,1,4,128,101,67,34,13,137,0,0,0,0,2,135,154,14,140,4,1,3,0,409,537,63,7,28,24,4,0,11,10,1,12,86,10,4,1,0,3,26,17,5,4,40
Mar-10,0,0,0,0,0,4,3,1,12,12,0,34,10,24,65,18,39,8,0,0,0,15,5,10,0,0,0,2,0,2,132,87,59,28,17,186,0,0,0,0,0,186,167,21,146,5,2,3,0,462,594,98,9,45,35,7,2,14,8,6,14,126,9,2,0,0,2,69,56,12,1,80
Apr-10,0,0,0,0,0,9,7,2,5,5,0,24,6,18,35,9,21,5,2,0,2,13,10,3,0,0,0,0,0,0,88,82,53,29,26,161,0,0,0,0,0,161,136,18,118,7,1,6,0,412,500,48,4,25,17,2,0,7,1,6,1,56,10,12,0,0,12,12,3,6,3,34
May-10,0,0,0,0,0,4,4,0,1,0,1,28,12,16,69,18,47,4,3,3,0,7,5,2,2,0,2,3,1,2,117,110,78,32,19,190,0,0,0,0,0,190,134,11,123,5,0,5,0,458,575,47,10,20,13,4,0,9,3,6,12,68,4,291,0,0,291,31,18,4,9,326
Jun-10,0,0,0,0,0,48,10,38,8,8,0,25,10,15,53,12,34,7,15,8,7,14,9,5,0,0,0,4,1,3,167,63,48,15,27,172,0,0,0,0,1,171,127,8,119,4,0,4,0,393,560,73,8,28,30,6,1,6,3,3,5,84,22,1,0,0,1,16,13,1,2,39
Jul-10,0,0,0,0,0,7,6,1,8,8,0,25,11,14,40,5,29,6,2,1,1,9,6,3,1,0,1,4,2,2,96,75,62,13,11,163,0,0,0,0,1,162,115,6,109,3,0,3,0,367,463,47,5,26,14,1,1,4,3,1,5,56,4,1,0,0,1,11,5,3,3,16
Aug-10,0,0,0,0,0,8,5,3,0,0,0,27,7,20,43,13,26,4,7,3,4,7,4,3,0,0,0,2,0,2,94,67,43,24,8,157,0,0,0,0,2,155,114,6,108,2,0,2,0,348,442,78,14,27,29,7,1,15,13,2,3,96,8,7,0,0,7,20,8,7,5,35
Sep-10,0,0,0,0,0,3,1,2,3,3,0,28,9,19,47,14,26,7,1,0,1,18,9,9,1,1,0,1,0,1,102,97,71,26,18,179,0,0,0,0,5,174,121,13,108,5,1,4,0,420,522,62,5,26,26,3,2,16,14,2,10,88,3,3,1,0,2,23,14,6,3,29
Oct-10,0,0,0,0,0,2,2,0,8,7,1,34,10,24,43,13,22,8,2,1,1,5,4,1,2,0,2,3,0,3,99,109,78,31,32,157,0,0,0,0,1,156,144,13,131,0,0,0,0,442,541,103,14,50,30,6,3,10,8,2,12,125,17,3,2,0,1,27,7,14,6,47
Nov-10,0,0,0,0,0,7,3,4,3,3,0,33,18,15,45,12,31,2,6,0,6,10,4,6,0,0,0,0,0,0,104,88,67,21,21,182,0,0,0,0,0,182,133,10,123,5,0,5,0,429,533,49,4,31,12,2,0,10,4,6,4,63,7,84,0,0,84,26,5,11,10,117
Dec-10,1,1,0,0,0,10,10,0,1,1,0,44,17,27,43,14,24,5,6,2,4,11,5,6,1,0,1,4,0,4,121,79,55,24,24,189,0,0,0,0,0,189,144,14,130,4,0,4,0,440,561,70,7,42,15,5,1,7,4,3,5,82,1,2,1,0,1,20,5,7,8,23
Jan-11,0,0,0,0,0,8,4,4,4,3,1,42,19,23,47,15,24,8,4,1,3,7,4,3,1,0,1,2,0,2,115,161,107,54,28,220,0,0,0,0,2,218,150,23,127,3,1,2,0,562,677,44,6,27,9,2,0,4,4,0,18,66,18,4,0,0,4,38,16,13,9,60
Feb-11,1,1,0,0,0,6,5,1,3,3,0,20,9,11,43,17,22,4,5,3,2,8,3,5,1,0,1,2,0,2,89,125,96,29,35,204,0,0,0,0,0,204,117,20,97,6,0,6,0,487,576,35,5,12,13,4,1,4,2,2,4,43,21,16,0,0,16,17,3,9,5,54
Mar-11,1,0,0,1,0,22,22,0,0,0,0,33,18,15,77,17,48,12,0,0,0,9,5,4,0,0,0,3,1,2,145,112,92,20,22,195,0,0,0,0,1,194,145,12,133,0,0,0,0,474,619,84,23,33,25,2,1,7,6,1,6,97,14,7,0,0,7,20,7,8,5,41
Apr-11,0,0,0,0,0,20,20,0,8,8,0,32,8,24,41,12,22,7,3,3,0,14,7,7,1,0,1,2,0,2,121,92,65,27,16,179,0,0,0,0,1,178,138,14,124,6,0,6,0,431,552,83,26,32,18,6,1,7,4,3,5,95,12,2,0,0,2,37,7,22,8,51
May-11,0,0,0,0,0,2,2,0,1,1,0,20,10,10,46,19,22,5,3,0,3,10,4,6,0,0,0,2,0,2,84,126,104,22,25,168,0,0,0,0,1,167,156,15,141,4,0,4,0,479,563,94,21,49,23,1,0,11,6,5,7,112,13,2,0,0,2,19,9,6,4,34
Jun-11,0,0,0,0,0,9,7,2,7,7,0,30,11,19,46,17,25,4,1,1,0,8,6,2,0,0,0,1,0,1,102,123,89,34,15,179,0,0,0,0,2,177,125,8,117,2,0,2,0,444,546,43,9,20,12,2,0,2,1,1,5,50,6,7,0,0,7,19,12,3,4,32
Jul-11,0,0,0,0,0,2,2,0,3,2,1,25,8,17,40,14,21,5,7,6,1,7,5,2,1,0,1,2,0,2,87,103,69,34,15,144,0,0,0,0,0,144,125,12,113,2,0,2,0,389,476,68,13,35,18,2,0,2,1,1,12,82,17,0,0,0,0,18,11,2,5,35
Aug-11,1,0,0,0,1,14,12,2,0,0,0,27,9,18,51,16,31,4,3,3,0,10,7,3,0,0,0,2,0,2,108,74,57,17,9,120,0,0,0,0,0,120,98,13,85,1,0,1,0,302,410,93,11,47,28,6,1,5,4,1,9,107,7,1,0,0,1,24,8,10,6,32
Sep-11,0,0,0,0,0,6,4,2,4,4,0,24,10,14,46,17,23,6,4,1,3,10,5,5,1,0,1,2,0,2,97,67,50,17,10,145,0,0,0,0,2,143,119,10,109,10,4,6,0,351,448,82,13,36,24,8,1,3,3,0,9,94,33,7,2,0,5,18,9,2,7,58
Oct-11,0,0,0,0,0,2,2,0,12,11,1,30,14,16,48,14,25,9,0,0,0,10,5,5,0,0,0,0,0,0,102,58,44,14,7,154,0,0,0,0,0,154,121,15,106,1,0,1,0,341,443,57,4,28,21,3,1,2,1,1,7,66,17,7,1,0,6,27,11,7,9,51
Nov-11,1,0,0,0,1,8,6,2,2,2,0,26,7,19,49,22,25,2,2,2,0,16,11,5,1,1,0,3,0,3,108,76,58,18,12,160,0,0,0,0,1,159,123,12,111,2,0,2,0,373,481,77,12,38,24,2,1,7,3,4,8,92,5,6,0,0,6,32,18,2,12,43
Dec-11,0,0,0,0,0,4,4,0,17,13,4,57,24,33,41,10,22,9,10,3,7,6,3,3,3,0,3,1,0,1,139,105,77,28,12,163,0,0,0,0,1,162,179,15,164,3,0,3,0,462,601,63,5,40,13,4,1,5,0,5,11,79,6,2,0,0,2,35,23,5,7,43
Jan-12,0,0,0,0,0,2,1,1,4,4,0,41,16,25,47,17,24,6,6,1,5,4,2,2,0,0,0,3,0,3,107,118,94,24,25,203,0,0,0,0,2,201,149,21,128,3,0,3,0,498,605,68,8,41,13,6,0,7,1,6,7,82,27,47,0,0,47,22,14,3,5,96
Feb-12,1,0,0,0,1,5,4,1,9,9,0,37,15,22,54,21,28,5,3,2,1,13,7,6,1,0,1,1,0,1,124,92,70,22,11,197,0,0,0,0,2,195,126,16,110,5,0,5,0,431,555,63,9,26,25,2,1,6,3,3,12,81,8,0,0,0,0,22,8,3,11,30
